amp,freq
61966.75750088044,0.4240654130978678
76052.82908129288,0.4246256051891464
78559.63075267474,0.42518579728042494
67724.52853531534,0.4257459893717035
46999.44244136865,0.42630618146298205
24381.43109410664,0.4268663735542606
15478.51753567812,0.42742656564553916
21007.854931693008,0.4279867577368177
19663.721660315307,0.42854694982809627
8525.344603914005,0.4291071419193748
8366.513438564893,0.4296673340106534
24324.216461175973,0.43022752610193193
33681.32725554816,0.4307877181932105
33121.65408349223,0.4313479102844891
23103.064384474612,0.43190810237576766
9133.392379678067,0.4324682944670462
12763.748057657855,0.43302848655832477
22248.29519187806,0.4335886786496033
23298.782259413623,0.4341488707408819
15130.446693724181,0.43470906283216043
1360.0932495038635,0.435269254923439
12748.099588608435,0.43582944701471754
20294.12620893379,0.4363896391059961
17405.640042510106,0.43694983119727465
6125.329363536574,0.4375100232885532
22146.068522904945,0.43807021537983176
46890.75598581203,0.4386304074711103
67027.39422449654,0.4391905995623889
76757.60906363653,0.4397507916536674
73846.12088743699,0.440310983744946
61024.79338997214,0.44087117583622454
46212.700457325765,0.4414313679275031
38706.87307066415,0.44199156001878165
37734.39922162454,0.4425517521100602
33683.69201824036,0.44311194420133876
23752.860242207447,0.4436721362926173
20943.029188358156,0.44423232838389587
34161.872795219184,0.4447925204751744
45503.592332608336,0.445352712566453
45473.975777650485,0.4459129046577316
31761.58567468084,0.44647309674901015
7838.358616047337,0.4470332888402887
22740.063437232686,0.44759348093156726
47576.37038292,0.4481536730228458
60998.28714592512,0.44871386511412437
58593.708287361245,0.4492740572054029
40818.73095637066,0.4498342492966815
13862.78771170156,0.45039444138796003
21531.07944059433,0.4509546334792386
46872.8874559967,0.45151482557051714
61211.211555309936,0.4520750176617957
61336.12069154926,0.45263520975307425
48982.59624470443,0.4531954018443528
30081.000591316882,0.45375559393563136
15959.547543443141,0.4543157860269099
19379.780175253112,0.4548759781181885
23657.226848486658,0.45543617020946703
19668.08788906012,0.4559963623007456
8779.31874378452,0.45655655439202414
5433.780314347723,0.4571167464833027
16258.178209285234,0.45767693857458125
21010.605350428967,0.4582371306658598
18629.74411997382,0.45879732275713836
14132.29872182862,0.4593575148484169
20469.604347206376,0.45991770693969547
33766.36125875224,0.460477899030974
